file	object	offset	type	size	anm_script	vm	geometry
stage1_s.std	1	1744	0	28	2	0	44	170	-126	32	32
stage1_s.std	2	1804	0	28	1	0	300	2	-48	96	96
stage1_s.std	2	1832	0	28	1	0	316	1	-96	64	64
stage1_s.std	2	1860	0	28	1	0	324	0	-126	32	32
stage1_s.std	2	1888	0	28	1	0	332	87	-48	96	96
stage1_s.std	2	1916	0	28	1	0	348	86	-96	64	64
stage1_s.std	2	1944	0	28	1	0	356	85	-126	32	32
stage1_s.std	2	1972	0	28	1	0	300	172	-48	96	96
stage1_s.std	2	2000	0	28	1	0	316	171	-96	64	64
stage1_s.std	2	2028	0	28	1	0	324	170	-126	32	32
stage1_s.std	2	2056	0	28	2	0	200	2	-48	96	96
stage1_s.std	2	2084	0	28	2	0	216	1	-96	64	64
stage1_s.std	2	2112	0	28	2	0	224	0	-126	32	32
stage1_s.std	2	2140	0	28	1	0	232	87	-48	96	96
stage1_s.std	2	2168	0	28	1	0	248	86	-96	64	64
stage1_s.std	2	2196	0	28	1	0	256	85	-126	32	32
stage1_s.std	2	2224	0	28	2	0	200	172	-48	96	96
stage1_s.std	2	2252	0	28	2	0	216	171	-96	64	64
stage1_s.std	2	2280	0	28	2	0	224	170	-126	32	32
stage1_s.std	2	2308	0	28	2	0	100	2	-48	96	96
stage1_s.std	2	2336	0	28	2	0	84	1	-96	64	64
stage1_s.std	2	2364	0	28	2	0	76	0	-126	32	32
stage1_s.std	2	2392	0	28	2	0	132	87	-48	96	96
stage1_s.std	2	2420	0	28	2	0	116	86	-96	64	64
stage1_s.std	2	2448	0	28	2	0	108	85	-126	32	32
stage1_s.std	2	2476	0	28	2	0	100	172	-48	96	96
stage1_s.std	2	2504	0	28	2	0	84	171	-96	64	64
stage1_s.std	2	2532	0	28	2	0	76	170	-126	32	32
stage2.std	0	1216	0	28	0	0	-64	0	-12	512	256
stage2.std	0	1244	0	28	0	0	64	0	-16	256	256
stage2.std	1	1304	0	28	1	0	270	2	-48	96	96
stage2.std	1	1332	0	28	1	0	302	87	-48	96	96
stage2.std	1	1360	0	28	1	0	270	172	-48	96	96
stage2.std	1	1388	0	28	2	0	98	2	-48	96	96
stage2.std	1	1416	0	28	2	0	130	87	-48	96	96
stage2.std	1	1444	0	28	2	0	98	172	-48	96	96
stage2.std	2	1504	0	28	1	0	286	1	-96	64	64
stage2.std	2	1532	0	28	1	0	318	86	-96	64	64
stage2.std	2	1560	0	28	1	0	286	171	-96	64	64
stage2.std	2	1588	0	28	2	0	82	1	-96	64	64
stage2.std	2	1616	0	28	2	0	114	86	-96	64	64
stage2.std	2	1644	0	28	2	0	82	171	-96	64	64
stage2.std	3	1704	0	28	1	0	294	0	-126	32	32
stage2.std	3	1732	0	28	1	0	326	85	-126	32	32
stage2.std	3	1760	0	28	1	0	294	170	-126	32	32
stage2.std	3	1788	0	28	2	0	74	0	-126	32	32
stage2.std	3	1816	0	28	2	0	106	85	-126	32	32
stage2.std	3	1844	0	28	2	0	74	170	-126	32	32
stage2.std	4	1904	0	28	1	0	300	2	-48	96	96
stage2.std	4	1932	0	28	1	0	316	1	-96	64	64
stage2.std	4	1960	0	28	1	0	324	0	-126	32	32
stage2.std	4	1988	0	28	1	0	332	87	-48	96	96
stage2.std	4	2016	0	28	1	0	348	86	-96	64	64
stage2.std	4	2044	0	28	1	0	356	85	-126	32	32
stage2.std	4	2072	0	28	1	0	300	172	-48	96	96
stage2.std	4	2100	0	28	1	0	316	171	-96	64	64
stage2.std	4	2128	0	28	1	0	324	170	-126	32	32
stage2.std	4	2156	0	28	2	0	200	2	-48	96	96
stage2.std	4	2184	0	28	2	0	216	1	-96	64	64
stage2.std	4	2212	0	28	2	0	224	0	-126	32	32
stage2.std	4	2240	0	28	1	0	232	87	-48	96	96
stage2.std	4	2268	0	28	1	0	248	86	-96	64	64
stage2.std	4	2296	0	28	1	0	256	85	-126	32	32
stage2.std	4	2324	0	28	2	0	200	172	-48	96	96
stage2.std	4	2352	0	28	2	0	216	171	-96	64	64
stage2.std	4	2380	0	28	2	0	224	170	-126	32	32
stage2.std	4	2408	0	28	2	0	100	2	-48	96	96
stage2.std	4	2436	0	28	2	0	84	1	-96	64	64
stage2.std	4	2464	0	28	2	0	76	0	-126	32	32
stage2.std	4	2492	0	28	2	0	132	87	-48	96	96
stage2.std	4	2520	0	28	2	0	116	86	-96	64	64
stage2.std	4	2548	0	28	2	0	108	85	-126	32	32
stage2.std	4	2576	0	28	2	0	100	172	-48	96	96
stage2.std	4	2604	0	28	2	0	84	171	-96	64	64
stage2.std	4	2632	0	28	2	0	76	170	-126	32	32
stage2_s.std	0	1216	0	28	0	0	-64	0	-12	512	256
stage2_s.std	0	1244	0	28	0	0	64	0	-16	256	256
stage2_s.std	1	1304	0	28	1	0	270	2	-48	96	96
stage2_s.std	1	1332	0	28	1	0	302	87	-48	96	96
stage2_s.std	1	1360	0	28	1	0	270	172	-48	96	96
stage2_s.std	1	1388	0	28	2	0	98	2	-48	96	96
stage2_s.std	1	1416	0	28	2	0	130	87	-48	96	96
stage2_s.std	1	1444	0	28	2	0	98	172	-48	96	96
stage2_s.std	2	1504	0	28	1	0	286	1	-96	64	64
stage2_s.std	2	1532	0	28	1	0	318	86	-96	64	64
stage2_s.std	2	1560	0	28	1	0	286	171	-96	64	64
stage2_s.std	2	1588	0	28	2	0	82	1	-96	64	64
stage2_s.std	2	1616	0	28	2	0	114	86	-96	64	64
stage2_s.std	2	1644	0	28	2	0	82	171	-96	64	64
stage2_s.std	3	1704	0	28	1	0	294	0	-126	32	32
stage2_s.std	3	1732	0	28	1	0	326	85	-126	32	32
stage2_s.std	3	1760	0	28	1	0	294	170	-126	32	32
stage2_s.std	3	1788	0	28	2	0	74	0	-126	32	32
stage2_s.std	3	1816	0	28	2	0	106	85	-126	32	32
stage2_s.std	3	1844	0	28	2	0	74	170	-126	32	32
stage2_s.std	4	1904	0	28	1	0	300	2	-48	96	96
stage2_s.std	4	1932	0	28	1	0	316	1	-96	64	64
stage2_s.std	4	1960	0	28	1	0	324	0	-126	32	32
stage2_s.std	4	1988	0	28	1	0	332	87	-48	96	96
stage2_s.std	4	2016	0	28	1	0	348	86	-96	64	64
stage2_s.std	4	2044	0	28	1	0	356	85	-126	32	32
stage2_s.std	4	2072	0	28	1	0	300	172	-48	96	96
stage2_s.std	4	2100	0	28	1	0	316	171	-96	64	64
stage2_s.std	4	2128	0	28	1	0	324	170	-126	32	32
stage2_s.std	4	2156	0	28	2	0	200	2	-48	96	96
stage2_s.std	4	2184	0	28	2	0	216	1	-96	64	64
stage2_s.std	4	2212	0	28	2	0	224	0	-126	32	32
stage2_s.std	4	2240	0	28	1	0	232	87	-48	96	96
stage2_s.std	4	2268	0	28	1	0	248	86	-96	64	64
stage2_s.std	4	2296	0	28	1	0	256	85	-126	32	32
stage2_s.std	4	2324	0	28	2	0	200	172	-48	96	96
stage2_s.std	4	2352	0	28	2	0	216	171	-96	64	64
stage2_s.std	4	2380	0	28	2	0	224	170	-126	32	32
stage2_s.std	4	2408	0	28	2	0	100	2	-48	96	96
stage2_s.std	4	2436	0	28	2	0	84	1	-96	64	64
stage2_s.std	4	2464	0	28	2	0	76	0	-126	32	32
stage2_s.std	4	2492	0	28	2	0	132	87	-48	96	96
stage2_s.std	4	2520	0	28	2	0	116	86	-96	64	64
stage2_s.std	4	2548	0	28	2	0	108	85	-126	32	32
stage2_s.std	4	2576	0	28	2	0	100	172	-48	96	96
stage2_s.std	4	2604	0	28	2	0	84	171	-96	64	64
stage2_s.std	4	2632	0	28	2	0	76	170	-126	32	32
stage3.std	0	1204	0	28	0	0	-64	0	300	-256	256
stage3.std	0	1232	0	28	0	0	192	60	300	256	-256
stage3.std	1	1292	0	28	2	0	64	0	98	256	-256
stage3.std	1	1320	0	28	3	0	64	0	96	256	-256
stage3_s.std	0	1204	0	28	1	0	-64	0	300	-256	256
stage3_s.std	0	1232	0	28	1	0	192	60	300	256	-256
stage3_s.std	1	1292	0	28	4	0	64	0	98	256	-256
stage3_s.std	1	1320	0	28	5	0	64	0	96	256	-256
stage4a.std	0	1208	0	28	0	0	-64	0	-12	512	256
stage4a.std	1	1268	1	36	1	0	128	224	0	118	224	-280	6
stage4a.std	1	1304	1	36	1	0	273	224	0	253	224	-280	5
stage4a.std	1	1340	0	28	2	0	64	224	-64	112	96
stage4a.std	1	1368	0	28	2	0	282	224	-128	-112	96
stage4a.std	1	1396	1	36	1	0	160	192	0	110	192	-280	4
stage4a.std	1	1432	1	36	1	0	218	192	0	268	192	-280	5
stage4a.std	1	1468	1	36	1	0	144	160	0	64	160	-280	6
stage4a.std	1	1504	1	36	1	0	224	160	0	304	160	-280	5
stage4a.std	1	1540	0	28	3	0	112	160	-192	96	96
stage4a.std	1	1568	0	28	2	0	298	160	-128	-112	96
stage4a.std	1	1596	1	36	1	0	128	128	0	96	128	-280	4
stage4a.std	1	1632	1	36	1	0	256	128	0	288	128	-280	6
stage4a.std	1	1668	0	28	2	0	266	128	-200	-112	96
stage4a.std	1	1696	0	28	3	0	96	128	-128	112	96
stage4a.std	1	1724	1	36	1	0	128	96	0	118	96	-280	5
stage4a.std	1	1760	1	36	1	0	273	96	0	253	96	-280	6
stage4a.std	1	1796	1	36	1	0	96	64	0	76	64	-280	4
stage4a.std	1	1832	1	36	1	0	218	64	0	268	64	-280	5
stage4a.std	1	1868	0	28	2	0	266	64	-96	-112	96
stage4a.std	1	1896	0	28	2	0	112	64	-128	112	96
stage4a.std	1	1924	1	36	1	0	144	32	0	64	32	-280	6
stage4a.std	1	1960	1	36	1	0	224	32	0	304	32	-280	4
stage4a.std	1	1996	0	28	2	0	112	32	-192	96	96
stage4a.std	1	2024	0	28	3	0	308	32	-128	-112	96
stage4a.std	1	2052	1	36	1	0	128	0	0	96	0	-280	5
stage4a.std	1	2088	1	36	1	0	256	0	0	288	0	-280	4
stage4a.std	2	2156	1	36	1	0	128	224	0	118	224	-280	6
stage4a.std	2	2192	1	36	1	0	273	224	0	253	224	-280	5
stage4a.std	2	2228	0	28	2	0	64	224	-64	112	96
stage4a.std	2	2256	0	28	2	0	234	224	-202	-112	96
stage4a.std	2	2284	1	36	1	0	218	192	0	268	192	-280	5
stage4a.std	2	2320	0	28	3	0	282	192	-96	-112	96
stage4a.std	2	2348	0	28	3	0	128	192	-202	112	96
stage4a.std	2	2376	1	36	1	0	144	160	0	64	160	-280	6
stage4a.std	2	2412	1	36	1	0	224	160	0	304	160	-280	5
stage4a.std	2	2448	1	36	1	0	128	128	0	96	128	-280	4
stage4a.std	2	2484	1	36	1	0	256	128	0	288	128	-280	6
stage4a.std	2	2520	0	28	2	0	266	128	-200	-112	96
stage4a.std	2	2548	0	28	3	0	96	128	-202	112	96
stage4a.std	2	2576	1	36	1	0	128	96	0	118	96	-280	5
stage4a.std	2	2612	0	28	3	0	112	96	-64	112	96
stage4a.std	2	2640	0	28	2	0	266	96	-202	-112	96
stage4a.std	2	2668	1	36	1	0	96	64	0	76	64	-280	4
stage4a.std	2	2704	1	36	1	0	218	64	0	268	64	-280	5
stage4a.std	2	2740	1	36	1	0	224	32	0	304	32	-280	4
stage4a.std	2	2776	1	36	1	0	128	0	0	96	0	-280	5
stage4a.std	2	2812	0	28	3	0	266	0	-210	-112	96
stage4a.std	2	2840	0	28	3	0	144	0	-202	112	96
stage4a_s.std	0	1208	0	28	0	0	-64	0	-12	512	256
stage4a_s.std	1	1268	1	36	1	0	128	224	0	118	224	-280	6
stage4a_s.std	1	1304	1	36	1	0	273	224	0	253	224	-280	5
stage4a_s.std	1	1340	0	28	2	0	64	224	-64	112	96
stage4a_s.std	1	1368	0	28	2	0	282	224	-128	-112	96
stage4a_s.std	1	1396	1	36	1	0	160	192	0	110	192	-280	4
stage4a_s.std	1	1432	1	36	1	0	218	192	0	268	192	-280	5
stage4a_s.std	1	1468	1	36	1	0	144	160	0	64	160	-280	6
stage4a_s.std	1	1504	1	36	1	0	224	160	0	304	160	-280	5
stage4a_s.std	1	1540	0	28	3	0	112	160	-192	96	96
stage4a_s.std	1	1568	0	28	2	0	298	160	-128	-112	96
stage4a_s.std	1	1596	1	36	1	0	128	128	0	96	128	-280	4
stage4a_s.std	1	1632	1	36	1	0	256	128	0	288	128	-280	6
stage4a_s.std	1	1668	0	28	2	0	266	128	-200	-112	96
stage4a_s.std	1	1696	0	28	3	0	96	128	-128	112	96
stage4a_s.std	1	1724	1	36	1	0	128	96	0	118	96	-280	5
stage4a_s.std	1	1760	1	36	1	0	273	96	0	253	96	-280	6
stage4a_s.std	1	1796	1	36	1	0	96	64	0	76	64	-280	4
stage4a_s.std	1	1832	1	36	1	0	218	64	0	268	64	-280	5
stage4a_s.std	1	1868	0	28	2	0	266	64	-96	-112	96
stage4a_s.std	1	1896	0	28	2	0	112	64	-128	112	96
stage4a_s.std	1	1924	1	36	1	0	144	32	0	64	32	-280	6
stage4a_s.std	1	1960	1	36	1	0	224	32	0	304	32	-280	4
stage4a_s.std	1	1996	0	28	2	0	112	32	-192	96	96
stage4a_s.std	1	2024	0	28	3	0	308	32	-128	-112	96
stage4a_s.std	1	2052	1	36	1	0	128	0	0	96	0	-280	5
stage4a_s.std	1	2088	1	36	1	0	256	0	0	288	0	-280	4
stage4a_s.std	2	2156	1	36	1	0	128	224	0	118	224	-280	6
stage4a_s.std	2	2192	1	36	1	0	273	224	0	253	224	-280	5
stage4a_s.std	2	2228	0	28	2	0	64	224	-64	112	96
stage4a_s.std	2	2256	0	28	2	0	234	224	-202	-112	96
stage4a_s.std	2	2284	1	36	1	0	218	192	0	268	192	-280	5
stage4a_s.std	2	2320	0	28	3	0	282	192	-96	-112	96
stage4a_s.std	2	2348	0	28	3	0	128	192	-202	112	96
stage4a_s.std	2	2376	1	36	1	0	144	160	0	64	160	-280	6
stage4a_s.std	2	2412	1	36	1	0	224	160	0	304	160	-280	5
stage4a_s.std	2	2448	1	36	1	0	128	128	0	96	128	-280	4
stage4a_s.std	2	2484	1	36	1	0	256	128	0	288	128	-280	6
stage4a_s.std	2	2520	0	28	2	0	266	128	-200	-112	96
stage4a_s.std	2	2548	0	28	3	0	96	128	-202	112	96
stage4a_s.std	2	2576	1	36	1	0	128	96	0	118	96	-280	5
stage4a_s.std	2	2612	0	28	3	0	112	96	-64	112	96
stage4a_s.std	2	2640	0	28	2	0	266	96	-202	-112	96
stage4a_s.std	2	2668	1	36	1	0	96	64	0	76	64	-280	4
stage4a_s.std	2	2704	1	36	1	0	218	64	0	268	64	-280	5
stage4a_s.std	2	2740	1	36	1	0	224	32	0	304	32	-280	4
stage4a_s.std	2	2776	1	36	1	0	128	0	0	96	0	-280	5
stage4a_s.std	2	2812	0	28	3	0	266	0	-210	-112	96
stage4a_s.std	2	2840	0	28	3	0	144	0	-202	112	96
stage4b.std	0	1208	0	28	0	0	-64	0	-12	512	256
stage4b.std	1	1268	1	36	1	0	128	224	0	118	224	-280	6
stage4b.std	1	1304	1	36	1	0	273	224	0	253	224	-280	5
stage4b.std	1	1340	0	28	2	0	64	224	-64	112	96
stage4b.std	1	1368	0	28	2	0	282	224	-128	-112	96
stage4b.std	1	1396	1	36	1	0	160	192	0	110	192	-280	4
stage4b.std	1	1432	1	36	1	0	218	192	0	268	192	-280	5
stage4b.std	1	1468	1	36	1	0	144	160	0	64	160	-280	6
stage4b.std	1	1504	1	36	1	0	224	160	0	304	160	-280	5
stage4b.std	1	1540	0	28	3	0	112	160	-192	96	96
stage4b.std	1	1568	0	28	2	0	298	160	-128	-112	96
stage4b.std	1	1596	1	36	1	0	128	128	0	96	128	-280	4
stage4b.std	1	1632	1	36	1	0	256	128	0	288	128	-280	6
stage4b.std	1	1668	0	28	2	0	266	128	-200	-112	96
stage4b.std	1	1696	0	28	3	0	96	128	-128	112	96
stage4b.std	1	1724	1	36	1	0	128	96	0	118	96	-280	5
stage4b.std	1	1760	1	36	1	0	273	96	0	253	96	-280	6
stage4b.std	1	1796	1	36	1	0	96	64	0	76	64	-280	4
stage4b.std	1	1832	1	36	1	0	218	64	0	268	64	-280	5
stage4b.std	1	1868	0	28	2	0	266	64	-96	-112	96
stage4b.std	1	1896	0	28	2	0	112	64	-128	112	96
stage4b.std	1	1924	1	36	1	0	144	32	0	64	32	-280	6
stage4b.std	1	1960	1	36	1	0	224	32	0	304	32	-280	4
stage4b.std	1	1996	0	28	2	0	112	32	-192	96	96
stage4b.std	1	2024	0	28	3	0	308	32	-128	-112	96
stage4b.std	1	2052	1	36	1	0	128	0	0	96	0	-280	5
stage4b.std	1	2088	1	36	1	0	256	0	0	288	0	-280	4
stage4b.std	2	2156	1	36	1	0	128	224	0	118	224	-280	6
stage4b.std	2	2192	1	36	1	0	273	224	0	253	224	-280	5
stage4b.std	2	2228	0	28	2	0	64	224	-64	112	96
stage4b.std	2	2256	0	28	2	0	234	224	-202	-112	96
stage4b.std	2	2284	1	36	1	0	218	192	0	268	192	-280	5
stage4b.std	2	2320	0	28	3	0	282	192	-96	-112	96
stage4b.std	2	2348	0	28	3	0	128	192	-202	112	96
stage4b.std	2	2376	1	36	1	0	144	160	0	64	160	-280	6
stage4b.std	2	2412	1	36	1	0	224	160	0	304	160	-280	5
stage4b.std	2	2448	1	36	1	0	128	128	0	96	128	-280	4
stage4b.std	2	2484	1	36	1	0	256	128	0	288	128	-280	6
stage4b.std	2	2520	0	28	2	0	266	128	-200	-112	96
stage4b.std	2	2548	0	28	3	0	96	128	-202	112	96
stage4b.std	2	2576	1	36	1	0	128	96	0	118	96	-280	5
stage4b.std	2	2612	0	28	3	0	112	96	-64	112	96
stage4b.std	2	2640	0	28	2	0	266	96	-202	-112	96
stage4b.std	2	2668	1	36	1	0	96	64	0	76	64	-280	4
stage4b.std	2	2704	1	36	1	0	218	64	0	268	64	-280	5
stage4b.std	2	2740	1	36	1	0	224	32	0	304	32	-280	4
stage4b.std	2	2776	1	36	1	0	128	0	0	96	0	-280	5
stage4b.std	2	2812	0	28	3	0	266	0	-210	-112	96
stage4b.std	2	2840	0	28	3	0	144	0	-202	112	96
stage4b_s.std	0	1208	0	28	0	0	-64	0	-12	512	256
stage4b_s.std	1	1268	1	36	1	0	128	224	0	118	224	-280	6
stage4b_s.std	1	1304	1	36	1	0	273	224	0	253	224	-280	5
stage4b_s.std	1	1340	0	28	2	0	64	224	-64	112	96
stage4b_s.std	1	1368	0	28	2	0	282	224	-128	-112	96
stage4b_s.std	1	1396	1	36	1	0	160	192	0	110	192	-280	4
stage4b_s.std	1	1432	1	36	1	0	218	192	0	268	192	-280	5
stage4b_s.std	1	1468	1	36	1	0	144	160	0	64	160	-280	6
stage4b_s.std	1	1504	1	36	1	0	224	160	0	304	160	-280	5
stage4b_s.std	1	1540	0	28	3	0	112	160	-192	96	96
stage4b_s.std	1	1568	0	28	2	0	298	160	-128	-112	96
stage4b_s.std	1	1596	1	36	1	0	128	128	0	96	128	-280	4
stage4b_s.std	1	1632	1	36	1	0	256	128	0	288	128	-280	6
stage4b_s.std	1	1668	0	28	2	0	266	128	-200	-112	96
stage4b_s.std	1	1696	0	28	3	0	96	128	-128	112	96
stage4b_s.std	1	1724	1	36	1	0	128	96	0	118	96	-280	5
stage4b_s.std	1	1760	1	36	1	0	273	96	0	253	96	-280	6
stage4b_s.std	1	1796	1	36	1	0	96	64	0	76	64	-280	4
stage4b_s.std	1	1832	1	36	1	0	218	64	0	268	64	-280	5
stage4b_s.std	1	1868	0	28	2	0	266	64	-96	-112	96
stage4b_s.std	1	1896	0	28	2	0	112	64	-128	112	96
stage4b_s.std	1	1924	1	36	1	0	144	32	0	64	32	-280	6
stage4b_s.std	1	1960	1	36	1	0	224	32	0	304	32	-280	4
stage4b_s.std	1	1996	0	28	2	0	112	32	-192	96	96
stage4b_s.std	1	2024	0	28	3	0	308	32	-128	-112	96
stage4b_s.std	1	2052	1	36	1	0	128	0	0	96	0	-280	5
stage4b_s.std	1	2088	1	36	1	0	256	0	0	288	0	-280	4
stage4b_s.std	2	2156	1	36	1	0	128	224	0	118	224	-280	6
stage4b_s.std	2	2192	1	36	1	0	273	224	0	253	224	-280	5
stage4b_s.std	2	2228	0	28	2	0	64	224	-64	112	96
stage4b_s.std	2	2256	0	28	2	0	234	224	-202	-112	96
stage4b_s.std	2	2284	1	36	1	0	218	192	0	268	192	-280	5
stage4b_s.std	2	2320	0	28	3	0	282	192	-96	-112	96
stage4b_s.std	2	2348	0	28	3	0	128	192	-202	112	96
stage4b_s.std	2	2376	1	36	1	0	144	160	0	64	160	-280	6
stage4b_s.std	2	2412	1	36	1	0	224	160	0	304	160	-280	5
stage4b_s.std	2	2448	1	36	1	0	128	128	0	96	128	-280	4
stage4b_s.std	2	2484	1	36	1	0	256	128	0	288	128	-280	6
stage4b_s.std	2	2520	0	28	2	0	266	128	-200	-112	96
stage4b_s.std	2	2548	0	28	3	0	96	128	-202	112	96
stage4b_s.std	2	2576	1	36	1	0	128	96	0	118	96	-280	5
stage4b_s.std	2	2612	0	28	3	0	112	96	-64	112	96
stage4b_s.std	2	2640	0	28	2	0	266	96	-202	-112	96
stage4b_s.std	2	2668	1	36	1	0	96	64	0	76	64	-280	4
stage4b_s.std	2	2704	1	36	1	0	218	64	0	268	64	-280	5
stage4b_s.std	2	2740	1	36	1	0	224	32	0	304	32	-280	4
stage4b_s.std	2	2776	1	36	1	0	128	0	0	96	0	-280	5
stage4b_s.std	2	2812	0	28	3	0	266	0	-210	-112	96
stage4b_s.std	2	2840	0	28	3	0	144	0	-202	112	96
stage5.std	0	1216	0	28	0	0	64	0	-112	256	384
stage5.std	0	1244	0	28	1	0	320	0	-112	256	384
stage5.std	0	1272	0	28	5	0	32	0	-240	64	384
stage5.std	0	1300	0	28	4	0	352	0	-240	64	384
stage5.std	1	1360	0	28	2	0	0	0	0	256	384
stage5.std	2	1420	0	28	3	0	-104	-64	-212	64	64
stage5.std	2	1448	0	28	3	0	104	-64	-212	64	64
stage5.std	2	1476	0	28	3	0	-104	-256	-160	64	64
stage5.std	2	1504	0	28	3	0	104	-256	-160	64	64
stage5.std	3	1564	0	28	6	0	64	0	-112	256	384
stage5.std	3	1592	0	28	7	0	320	0	-112	256	384
stage5.std	3	1620	0	28	5	0	48	0	-240	32	384
stage5.std	3	1648	0	28	4	0	336	0	-240	32	384
stage5.std	4	1708	0	28	8	0	-104	-64	-110	64	64
stage5.std	4	1736	0	28	8	0	104	-64	-110	64	64
stage5.std	4	1764	0	28	8	0	-104	-256	-160	64	64
stage5.std	4	1792	0	28	8	0	104	-256	-160	64	64
stage5.std	4	1820	0	28	8	0	0	-64	-248	64	64
stage5_s.std	0	1216	0	28	0	0	64	0	-112	256	384
stage5_s.std	0	1244	0	28	1	0	320	0	-112	256	384
stage5_s.std	0	1272	0	28	5	0	32	0	-240	64	384
stage5_s.std	0	1300	0	28	4	0	352	0	-240	64	384
stage5_s.std	1	1360	0	28	2	0	0	0	0	256	384
stage5_s.std	2	1420	0	28	3	0	-104	-64	-212	64	64
stage5_s.std	2	1448	0	28	3	0	104	-64	-212	64	64
stage5_s.std	2	1476	0	28	3	0	-104	-256	-160	64	64
stage5_s.std	2	1504	0	28	3	0	104	-256	-160	64	64
stage5_s.std	3	1564	0	28	6	0	64	0	-112	256	384
stage5_s.std	3	1592	0	28	7	0	320	0	-112	256	384
stage5_s.std	3	1620	0	28	5	0	48	0	-240	32	384
stage5_s.std	3	1648	0	28	4	0	336	0	-240	32	384
stage5_s.std	4	1708	0	28	8	0	-104	-64	-110	64	64
stage5_s.std	4	1736	0	28	8	0	104	-64	-110	64	64
stage5_s.std	4	1764	0	28	8	0	-104	-256	-160	64	64
stage5_s.std	4	1792	0	28	8	0	104	-256	-160	64	64
stage5_s.std	4	1820	0	28	8	0	0	-64	-248	64	64
stage6.std	0	1216	0	28	7	0	320	0	-112	256	384
